place_id,name,price_level_combined,user_ratings_total,combined_rating,geometry.location.lat,geometry.location.lng,combined_main_category,sub_category,district,district_cluster,combined_main_category_2
ChIJebu30CdljEcRqFgvQoZSh_g,Chez ma Cousine,2.0,907.0,4.3,46.2075439,6.1439974,Chicken,,Grottes Saint-Gervais,19,Fast Food
ChIJawQezCdljEcRTUlb5gHzZ7c,Miyako Restaurant Japonais,4.0,532.0,4.2,46.20798,6.144237,Japanese,Sushi,Grottes Saint-Gervais,19,Asian
ChIJo9pPzydljEcRurHIjNtgbA4,Sam's,2.0,398.0,4.5,46.208073,6.1440745,Mexican,Taco,Grottes Saint-Gervais,19,American
ChIJf9zixidljEcRyRlq6UsLwuI,Restaurant ALFREDO,3.0,541.0,4.1,46.2083333,6.1438889,"Italian, Pizza, European",,Grottes Saint-Gervais,19,Fast Food
ChIJf9zixidljEcRMfcyAZQ6fWA,Restaurant Fuji,3.0,215.0,4.1,46.208375,6.143895,Japanese,Sushi,Grottes Saint-Gervais,19,Asian
ChIJ5fJjzydljEcRWiaAD0u3Szo,"Snack Alibaba, Tomar Salman",,,,46.2080077,6.1440339,General / Fast food / Snacks / Take Away,Sandwich / Snacks,Grottes Saint-Gervais,19,Fast Food
ChIJX_zntSdljEcRcjo2lOJyWmc,Willi's Café,3.0,394.0,3.7,46.2084636,6.1444016,General / Bar / Pub / Bistro,,Grottes Saint-Gervais,19,General
ChIJW0vCuydljEcRx-OBbK9jXu4,Ipuk Sàrl,3.0,,4.0,46.2087622,6.1439253,General / Café,,Grottes Saint-Gervais,19,General
ChIJ98NhtydljEcRlkRuPWULR8k,Taco Rico,2.0,350.0,4.4,46.2086392,6.1441307,Mexican,,Grottes Saint-Gervais,19,American
ChIJAbdVoSdljEcRu9BuzX0hNH4,Café de Paris - Chez Boubier,3.0,1606.0,4.2,46.209309,6.14377,French,,Grottes Saint-Gervais,19,European
ChIJv8qguidljEcRVDkD5q6xF-M,McDonald’s Restaurant,2.0,2369.0,3.8,46.2091198,6.1441506,"Hamburger, American",,Grottes Saint-Gervais,19,"Hamburger, American"
ChIJXcQq2iZljEcR6dRWoRM6In0,Hungky,2.0,629.0,3.9,46.209266,6.144377,Chinese,,Grottes Saint-Gervais,19,Asian
ChIJX3_dridljEcRq-4EMboXqos,Al Amir Oriental,2.0,347.0,3.9,46.2092354,6.1444742,Lebanese,,Grottes Saint-Gervais,19,Middle Eastern & African
ChIJuZor7V1ljEcRA0wZGs8HvQ8,Five Guys,2.0,1478.0,3.8,46.2092005,6.1439667,"Hamburger, American",,Grottes Saint-Gervais,19,"Hamburger, American"
ChIJK0l2EidljEcRNacaci8fCTE,Les Brasseurs,3.0,1188.0,4.1,46.2101227,6.1441002,General / Bar / Pub / Bistro,,Grottes Saint-Gervais,19,General
ChIJhfseOGFljEcR3Xg8R7WQN_c,Panino Giusto - Genève,3.0,118.0,4.4,46.2096421,6.1440605,Italian,,Grottes Saint-Gervais,19,European
ChIJTW5iDCdljEcRboSps_DQlek,Restaurant Téséo,3.0,1.0,4.0,46.2099624,6.1439142,"Swiss, European",,Grottes Saint-Gervais,19,European
ChIJxwKTESdljEcRW-SvX_kUcbc,Holy Cow,3.0,1784.0,4.1,46.2103302,6.1442342,"Hamburger, American",,Grottes Saint-Gervais,19,"Hamburger, American"
ChIJL1qpPSdljEcRn2Is0VwnUco,Restaurant & Bar Téséo,4.0,111.0,4.1,46.2106248,6.1442737,General / Restaurant,,Pâquis Sécheron,24,General
ChIJZb57PSdljEcRWD9gXmbpybc,KFC,3.0,1801.0,3.8,46.2105983,6.1443555,Chicken,,Pâquis Sécheron,24,Fast Food
ChIJFXPJECdljEcRbmK_yfIe8Nk,Pékin Palace,3.0,286.0,3.9,46.2105596,6.1443838,Chinese,,Pâquis Sécheron,24,Asian
ChIJVRjNIy1ljEcRTdsZfT41CDo,Tapas 14,4.0,2.0,4.5,46.2108411,6.1443597,Spanish,Tapas,Pâquis Sécheron,24,European
ChIJMW9gge97jEcR2nWIJb_RoC0,Myo Gusto,4.0,6.0,2.3,46.1889702,6.1449363,Italian,,Champel,37,European
ChIJq6q6ldB6jEcRtrChKybtijY,Café mutin,3.0,146.0,4.5,46.1889702,6.1449363,Vegan / Vegetarian / Salad,,Champel,37,Vegan / Vegetarian / Salad
ChIJAfifldB6jEcRPRn6Htz2mwM,Le Coin Vert,4.0,,4.5,46.1890073,6.1449006,"French, Swiss, European",,Champel,37,European
ChIJT_WKH9F6jEcRKZP2ADZlKNU,Restaurant scolaire de Barthélemy-Menn,4.0,1.0,4.0,46.1904314,6.1451258,General / Restaurant,,La Cluse - Philosophes,30,General
ChIJAwSztdZ6jEcRVBZjt9wOlHo,Café des Augustins,3.0,353.0,3.9,46.1911099,6.1446775,General / Restaurant,,La Cluse - Philosophes,30,General
ChIJ-4PrOtF6jEcRjNsQkaNNVDg,Augustins Pizzeria,4.0,18.0,3.4,46.1910648,6.1446573,Pizza,,La Cluse - Philosophes,30,Fast Food
ChIJm4blLXFljEcRkzkFpkDlvl8,Épicerie l'idéal,4.0,4.0,4.0,46.1913258,6.1446641,General / Restaurant,,La Cluse - Philosophes,30,General
ChIJx9YZr7x7jEcR4ukg-MqEPN0,Fruitavit bar jus de fruits,4.0,30.0,4.4,46.1911947,6.1451297,General / Bar / Pub / Bistro,,La Cluse - Philosophes,30,General
ChIJlR6r_dN6jEcRoG2UxkKs0p4,Tam Tam Café,3.0,89.0,4.6,46.1929104,6.1447689,General / Café,,La Cluse - Philosophes,28,General
ChIJufxc7dN6jEcRPThvHU-x05k,D'Un Lieu à l'Autre Sàrl,,,,46.1937608,6.1450951,General / Restaurant,,La Cluse - Philosophes,29,General
ChIJEUDsktN6jEcRl48D1XwkLcI,Café Jules Verne,3.0,256.0,4.1,46.1940097,6.1453018,General / Bar / Pub / Bistro,,La Cluse - Philosophes,29,General
ChIJJ1a-4Et7jEcRKvnop3ky09A,Cantina dei Vini,4.0,,4.0,46.195186,6.14553,Italian,,La Cluse - Philosophes,29,European
ChIJbcfbo9R6jEcRJzGu10-auCo,Sixième Heure,3.0,260.0,4.3,46.1965528,6.1445694,"Swiss, French, European",,La Cluse - Philosophes,31,European
ChIJYwOMVdN6jEcRuPOm3rTEPrY,Sunset,3.0,57.0,3.9,46.197327,6.1452246,Vegan / Vegetarian / Salad,,Cité-Centre,34,Vegan / Vegetarian / Salad
ChIJPcjrVdN6jEcRbap8ECXKN2Q,Sunset Restaurant,4.0,4.0,3.3,46.197299,6.1452765,Vegan / Vegetarian / Salad,,Cité-Centre,34,Vegan / Vegetarian / Salad
ChIJWc3xVNN6jEcRuJlwik9JKPg,R du Temps,4.0,22.0,4.4,46.1974137,6.1454566,General / Restaurant,,Cité-Centre,34,General
ChIJVVVm5CtljEcRhvMqU9Kkz8U,Vodkafe,,,,46.2019713,6.1453026,General / Restaurant,,Cité-Centre,32,General
ChIJK5NXlJVljEcR9xAraaFYqHs,Chez Cosette,3.0,18.0,4.3,46.2020053,6.145335,French,,Cité-Centre,32,European
ChIJBTQhYSlljEcR-b4ePdh5Moc,La Cantinella,3.0,395.0,4.4,46.2025861,6.1447213,"Pizza, Italian",,Cité-Centre,32,Fast Food
ChIJ0YlCYClljEcRf4WZlc2ypYo,Osteria della Bottega,3.0,256.0,4.3,46.2024657,6.1448267,Italian,,Cité-Centre,32,European
ChIJ0YlCYClljEcRX9v_CmY5LOU,Meet Marcou Sàrl,,,,46.2024657,6.1448267,General / Restaurant,,Cité-Centre,32,General
ChIJBTQhYSlljEcRufniHNn3mbo,Cladom Food And Beverage SA,4.0,4.0,3.3,46.2025861,6.1447213,General / Restaurant,,Cité-Centre,32,General
ChIJh6Tu4StljEcREUYy_W7ssbY,Rogexa Sa,,,,46.2022897,6.1451677,General / Restaurant,,Cité-Centre,32,General
ChIJpSAtailljEcRV-WskLeIpv4,Brasserie Lipp,3.0,1647.0,4.2,46.2033618,6.1450284,"French, Seafood, European",,Cité-Centre,32,"Seafood, European"
ChIJhVpo9LpljEcRhb0RUPEd1bE,Lobster & Co,3.0,,,46.2034205,6.1448171,Seafood,,Cité-Centre,32,Seafood
ChIJkcHaAClljEcRnswQD7fC1R8,Arthur's rivegauche,3.0,799.0,3.7,46.2045996,6.1443724,"French, European",,Cité-Centre,32,European
ChIJ603rISlljEcRMl8bLqgznCw,Coop Restaurant Genève Fusterie,2.0,522.0,3.9,46.204165,6.1451624,General / Fast food / Snacks / Take Away,Take Away,Cité-Centre,32,Fast Food
ChIJkcHaAClljEcRh-fsvGk1dNg,Leaderscafes Sa,,,,46.2046297,6.1444105,General / Restaurant,,Cité-Centre,32,General
ChIJRWMrbSlljEcRUxcN50KBABo,Green Gorilla Café,3.0,182.0,4.2,46.204215,6.1449007,General / Café,,Cité-Centre,32,General
ChIJw5hNBilljEcRvIHTo38aStU,Riverside Café,3.0,919.0,3.9,46.2047823,6.145546,General / Café,,Cité-Centre,32,General
ChIJ_RQ_P0ZljEcR67_-RWwnYB4,White Rabbit - Brunch & Co,3.0,287.0,4.0,46.2070352,6.1448762,General / Fast food / Snacks / Take Away,Sandwich / Snacks,Grottes Saint-Gervais,22,Fast Food
ChIJ0Q6dJyZljEcR9X_HKNsvhA8,Mama Corleone,3.0,114.0,4.2,46.2069752,6.1449698,"Pizza, Italian",,Grottes Saint-Gervais,22,Fast Food
ChIJsReygyhljEcRaXn62_SHQ78,Des Pizzas Géantes,,,,46.2069893,6.1449698,Pizza,,Grottes Saint-Gervais,22,Fast Food
ChIJpWaHKCZljEcRXmR1gmnndM0,L'ARTISAN,3.0,41.0,4.5,46.2072375,6.1451938,"French, European",,Grottes Saint-Gervais,22,European
ChIJLZQHhcVkjEcRHQ3Ar8H736Q,EL PUEBLO FIESTA - BRASSERIE / ESPAGNOL / TAPAS,3.0,578.0,4.0,46.2072632,6.1447451,European,,Grottes Saint-Gervais,22,European
ChIJC5_vn2NljEcRIFgiWTZ6FV4,KIKU Sushi,4.0,25.0,4.9,46.2083946,6.1444155,Japanese,Sushi,Grottes Saint-Gervais,19,Asian
ChIJPdNPtSdljEcRanss_mDlKHo,Kamar Sa,4.0,3.0,3.7,46.208366,6.1446863,General / Restaurant,,Grottes Saint-Gervais,19,General
ChIJp-pmACdljEcRkYrTAQCAPFc,Restaurant MILAN,3.0,363.0,4.3,46.2096745,6.1448542,"Italian, European, French",,Grottes Saint-Gervais,19,European
ChIJB3THrCdljEcRwyPZUxAZJok,Bombay,3.0,454.0,3.8,46.2092583,6.1448206,Indian,,Grottes Saint-Gervais,19,Asian
ChIJPYFFqSdljEcRzeFyBX-73bI,El Mektoub,3.0,211.0,4.0,46.2093992,6.144558,All Other,Moroccan,Grottes Saint-Gervais,19,All Other
ChIJX3_dridljEcRufzUdoTFusQ,Eskendria SA,4.0,1.0,4.0,46.2092715,6.1444056,General / Restaurant,,Grottes Saint-Gervais,19,General
ChIJOaLbDHFljEcRlMeFUiPVj6Q,Masala House,3.0,315.0,4.8,46.2093992,6.144558,Indian,,Grottes Saint-Gervais,19,Asian
ChIJGQVLtUdljEcRSfLnsVTL400,currystation,4.0,3.0,4.0,46.2092583,6.1448206,Indian,,Grottes Saint-Gervais,19,Asian
ChIJMXRDqydljEcRNNBeq_vwgbs,Bocca,3.0,50.0,4.1,46.2091916,6.1449114,Italian,,Grottes Saint-Gervais,19,European
ChIJDU-sECdljEcROVZ8NsYLrag,La Veranda Restaurant Genève,3.0,182.0,4.1,46.2103909,6.1447288,"French, European",,Pâquis Sécheron,24,European
ChIJX87z8DZljEcROjf9paJTQI0,Hona Sushi,4.0,16.0,4.8,46.2095355,6.1446494,Japanese,Sushi,Grottes Saint-Gervais,19,Asian
ChIJhZy89gZljEcRXii9Go9ax4w,Restaurant pizzeria La Matze,3.0,96.0,3.6,46.2095326,6.1446805,"Pizza, Italian, Swiss, European",,Grottes Saint-Gervais,19,Fast Food
ChIJt-4X4yZljEcR2QS674xkeWI,Kirin,3.0,145.0,4.1,46.2103276,6.1454949,Japanese,Sushi,Pâquis Sécheron,24,Asian
ChIJLYzVAidljEcR4Jkee2X-wwQ,Saj Eat,2.0,353.0,4.7,46.2101897,6.1449908,Lebanese,,Pâquis Sécheron,24,Middle Eastern & African
ChIJzTcEHydljEcRPwCPODzXJOM,El Faro,4.0,393.0,4.5,46.210718,6.1450191,"Spanish, Seafood",,Pâquis Sécheron,24,"Seafood, European"
ChIJMWpWq4VljEcRkCrINCEWiBs,RISTORANTE BOCCADASSE,4.0,31.0,4.9,46.2105736,6.1448732,Italian,,Pâquis Sécheron,24,European
ChIJZU-THSdljEcRtt9IWbslz9A,Blt Sàrl,3.0,1.0,4.0,46.2105736,6.1448732,General / Fast food / Snacks / Take Away,American,Pâquis Sécheron,24,Fast Food
ChIJ4ekkHCdljEcRa4nJP-L57Pg,The Crowned Eagle,4.0,141.0,4.2,46.2105407,6.1449363,General / Bar / Pub / Bistro,,Pâquis Sécheron,24,General
ChIJ918Wb51ljEcRCOnv-ej-UzE,Restaurant Asia garden Genève,4.0,50.0,4.5,46.2098718,6.1449744,Other Asian,Pan-Asian,Grottes Saint-Gervais,19,Asian
ChIJKVzWwqRljEcRKFeGsGhPDAA,Restaurant BOKY,3.0,213.0,3.6,46.209871,6.144974,Chinese,,Grottes Saint-Gervais,19,Asian
ChIJHeTAOidljEcRH813SpE09e4,McDonald’s Restaurant,2.0,1082.0,3.7,46.2112666,6.1446361,"Hamburger, American",,Pâquis Sécheron,24,"Hamburger, American"
ChIJAcr_2CZljEcRPLt22UaZ8vU,Olé-Olé,3.0,479.0,4.2,46.2111607,6.1453753,"Spanish, European",,Pâquis Sécheron,24,European
ChIJVQVr2CZljEcRwm7BxRF_SPM,Chez Sami,3.0,390.0,4.2,46.2112525,6.1453913,Lebanese,,Pâquis Sécheron,24,Middle Eastern & African
ChIJ-eqX4yZljEcRxuEc1Lxgzdo,Gizaw,,,,46.2105061,6.1451607,General / Restaurant,,Pâquis Sécheron,24,General
ChIJ8warNCdljEcROeu__X91ItY,SAN MARINO,3.0,1.0,3.6,46.2119727,6.1445062,"Italian, Pizza",,Pâquis Sécheron,24,Fast Food
ChIJPa50LSdljEcR8TW9KaJK7rA,Mama Wasi,3.0,53.0,4.4,46.2118254,6.1449226,South American,Peruvian,Pâquis Sécheron,24,American
ChIJdepFzCBljEcR3VvZxhKSH9w,Au Gastronome,,,,46.212181,6.1446039,General / Restaurant,,Pâquis Sécheron,24,General
ChIJ67QuKidljEcRXb9Af-3arSc,Jame's Pub,3.0,249.0,4.0,46.2116548,6.1453511,Thai,,Pâquis Sécheron,24,Asian
ChIJ54dXhR9ljEcRI4MI4Xml758,Awash,3.0,340.0,4.3,46.2172376,6.1460174,African,Ethiopian,Pâquis Sécheron,25,Middle Eastern & African
ChIJA7MrMCdljEcRy9-TDNljmC4,Thaï Boky,4.0,256.0,4.5,46.2115935,6.1446999,Thai,,Pâquis Sécheron,24,Asian
ChIJMVn_MidljEcREj41nn21hV0,Chez Papy,,,,46.2117813,6.144808,General / Restaurant,,Pâquis Sécheron,24,General
ChIJqyPZTvxljEcRSXYHJ5XQu8A,kabul jonction,4.0,1.0,5.0,46.2119727,6.1445062,Other Asian,Afghan,Pâquis Sécheron,24,Asian
ChIJL-gcJgxljEcRG8AZseUJhh8,L'Otantik,4.0,106.0,4.4,46.2120634,6.1445555,European,,Pâquis Sécheron,24,European
ChIJqW6N0yBljEcRzizN8st5alw,Nagomi,4.0,207.0,4.6,46.2121406,6.1451149,Japanese,Sushi,Pâquis Sécheron,24,Asian
ChIJNb-D0yBljEcRuLScB2JNCqA,Restaurant Sen,3.0,187.0,4.2,46.212016,6.1454021,Other Asian,Vietnamese,Pâquis Sécheron,24,Asian
ChIJkQ90zyBljEcR6KOl1NcbrXk,Little India Street Kitchen,3.0,263.0,4.4,46.2124535,6.1447735,Indian,,Pâquis Sécheron,24,Asian
ChIJrddTxSBljEcR955tGZTpjC0,Yinde Sa,4.0,3.0,4.3,46.2126618,6.1449021,General / Restaurant,,Pâquis Sécheron,24,General
ChIJzyi2yVVljEcRuwcaCtXlLUM,Tacos Avenue,4.0,155.0,4.7,46.2123146,6.1449738,Mexican,Taco,Pâquis Sécheron,24,American
ChIJiZ5l0iBljEcR5XAHtOKjQS8,Ali Haydar Kebab,2.0,612.0,4.3,46.2121609,6.1450461,Turkish,,Pâquis Sécheron,24,Middle Eastern & African
ChIJLaRz1CBljEcRYT10pX-Z8Es,Restaurant Japonais,4.0,1.0,5.0,46.2121536,6.1452867,General / Restaurant,,Pâquis Sécheron,24,General
ChIJ7XaI0CBljEcR8dQ5JnbbiRc,Au Flamant Rose,,,,46.2124347,6.1452177,General / Bar / Pub / Bistro,,Pâquis Sécheron,24,General
ChIJC-aO0CBljEcRGFeO4dVzEf8,KEBAB CHAWARMA GENEVE,3.0,63.0,3.8,46.2125326,6.1451708,Other Middle Eastern,,Pâquis Sécheron,24,Middle Eastern & African
ChIJ7dtB2iBljEcRcLXzg13Oo8c,Hammad,4.0,2.0,4.0,46.2126197,6.1453108,General / Restaurant,,Pâquis Sécheron,24,General
ChIJs-PDIcxljEcR2Ro8hkqhybU,REDCHILLI Restaurant,3.0,,4.5,46.212374,6.145475,Indian,,Pâquis Sécheron,24,Asian
ChIJwwcoENF6jEcRyFpOL834054,Restaurant Zinc SA,4.0,2.0,4.5,46.1911112,6.1457467,General / Restaurant,,La Cluse - Philosophes,30,General
ChIJl6PZFdF6jEcRPZ2mDNNhUlY,"De Azevedo Loureiro Machado, les Cigognes",4.0,4.0,4.8,46.1912445,6.1454174,General / Restaurant,,La Cluse - Philosophes,30,General
ChIJOYCJoqV7jEcR6LT7Of08dAs,L'Acluse,4.0,12.0,4.0,46.191183,6.145561,"French, European",,La Cluse - Philosophes,30,European
ChIJ4xG9kMV7jEcRbG77c-meukY,Le Snack 'Maternité',4.0,9.0,5.0,46.191182,6.146248,General / Fast food / Snacks / Take Away,Sandwich / Snacks,Champel,37,Fast Food
ChIJ75SzctF6jEcRFFfJwlmvneA,Le Carabin,3.0,153.0,4.3,46.1916087,6.1461556,French,,La Cluse - Philosophes,30,European
ChIJX6IL4NN6jEcRKi87OX5G5Lo,Café-Restaurant Le Moléson,2.0,46.0,4.4,46.1927987,6.145586,General / Café,,La Cluse - Philosophes,29,General
ChIJhcuZ19N6jEcRIZbfK2-oySU,"Layalina Suisse, Doner Andranik",,,,46.1927942,6.146404,General / Restaurant,,La Cluse - Philosophes,29,General
ChIJ7TAY2NN6jEcR1jxRs8YQl04,K-baz Sàrl,,,,46.1927942,6.146404,General / Restaurant,,La Cluse - Philosophes,29,General
ChIJcbf07NN6jEcR2MSwGgDIr8M,Vieux Martin,2.0,173.0,3.9,46.1938889,6.1455556,Swiss,,La Cluse - Philosophes,29,European
ChIJw1eOxNN6jEcRMw_ogfwcyRc,Elsalad,4.0,6.0,4.7,46.1934123,6.1461691,Vegan / Vegetarian / Salad,,La Cluse - Philosophes,29,Vegan / Vegetarian / Salad
ChIJxcsoqYl7jEcRKHWwS2xypW0,Suahoy,4.0,71.0,4.6,46.1945661,6.1458446,Thai,,La Cluse - Philosophes,29,Asian
ChIJLR2jDdN6jEcRrroQVCh236w,Le Socrate,3.0,499.0,4.3,46.1956009,6.1463762,French,,La Cluse - Philosophes,29,European
ChIJ79nOcdN6jEcRy-y4RjD-L9A,Les Philosophes Genève,3.0,187.0,4.5,46.1956934,6.1457705,General / Bar / Pub / Bistro,,La Cluse - Philosophes,29,General
ChIJV9gmadN6jEcR7fh-BQQqZ9I,Bistrot La Fabrique,3.0,285.0,4.3,46.1960624,6.1458211,General / Bar / Pub / Bistro,,La Cluse - Philosophes,29,General
ChIJz7QfQdN6jEcRtuq5AcrnYH8,Chez Kuk,3.0,148.0,3.9,46.196463,6.146226,Chinese,,La Cluse - Philosophes,29,Asian
ChIJNxfa8CtljEcR6x0dZApMFuU,Bio Fred,4.0,57.0,4.9,46.2017027,6.1457371,Vegan / Vegetarian / Salad,,Cité-Centre,32,Vegan / Vegetarian / Salad
ChIJ9R2K-StljEcRtWd5p19RZzQ,22 grand'rue,3.0,162.0,4.4,46.2018024,6.1458272,European,,Cité-Centre,32,European
ChIJVVHh-itljEcRdmdd6F2ogSg,Rozzel,3.0,75.0,4.1,46.2018333,6.1456667,French,Creperie,Cité-Centre,32,European
ChIJP42v-StljEcREjOQcxzgYFM,Poligny Kalou,,,,46.2017809,6.1459289,General / Restaurant,,Cité-Centre,32,General
ChIJrSYq-CtljEcRIpBL1lO0UOI,le Jardin D'Eden,4.0,17.0,3.8,46.2017054,6.1459979,General / Fast food / Snacks / Take Away,Sandwich / Snacks,Cité-Centre,32,Fast Food
ChIJz66ASM9ljEcRGjo_uFxa-bI,NONGANON,,,,46.2020441,6.1457178,Thai,,Cité-Centre,32,Asian
ChIJ__8DCSxljEcRN4rhDBXTEnA,Restaurant De La Vente,,,,46.2015141,6.1463075,General / Restaurant,,Cité-Centre,32,General
ChIJ29kiCSxljEcR8gOniUAofwk,La Barca,,,,46.2014939,6.1463787,"Pizza, Italian",,Cité-Centre,32,Fast Food
ChIJf31cUSlljEcRSfzgShQ_rX0,Kisaku,3.0,99.0,4.4,46.202659,6.145975,Japanese,Sushi,Cité-Centre,32,Asian
ChIJz8BcWylljEcRAIIOdY-1kxI,La Boursière,3.0,181.0,4.3,46.2028707,6.1453939,"Italian, Pizza, European",,Cité-Centre,32,Fast Food
ChIJU4_zRClljEcRjRPSDdO0Xho,La Romantica,3.0,369.0,4.0,46.2029751,6.1454871,Italian,,Cité-Centre,32,European
ChIJU4_zRClljEcRS-J3YutSdMo,Gangsted Christine et Erik,,,,46.2029686,6.1455273,General / Restaurant,,Cité-Centre,32,General
ChIJQ84sHYxljEcRxBhYGcugNpE,Au Poulet Doré,,,,46.2033404,6.1451206,French,,Cité-Centre,32,European
ChIJx4_xpnhljEcRDFNjhKvSJMo,Sando,4.0,10.0,5.0,46.203408,6.1450686,"Hamburger, American",,Cité-Centre,32,"Hamburger, American"
ChIJ3VkjOEFljEcRVhkxOxMttdk,OH MY GREEK! Genève,4.0,25.0,4.8,46.2033618,6.1450284,All Other,Greek,Cité-Centre,32,All Other
ChIJ6YjqPtxljEcRyIfFrHYaOII,Elsalad,,,,46.2034483,6.1450839,Vegan / Vegetarian / Salad,,Cité-Centre,32,Vegan / Vegetarian / Salad
ChIJHwzGMfVljEcRmr3Dpz9gROI,Hoi An,4.0,12.0,4.1,46.2034483,6.1449268,Other Asian,Vietnamese,Cité-Centre,32,Asian
ChIJKb2xJilljEcRNoiNyyqTE3U,Caviar House & Prunier | Boutique & Restaurant | Fusterie Genève,4.0,20.0,4.3,46.2043835,6.145758,Seafood,,Cité-Centre,32,Seafood
ChIJ05Uu2ChljEcRTgZpOTTvhes,Nico & Co.,3.0,357.0,4.1,46.2047572,6.1459865,General / Bar / Pub / Bistro,,Cité-Centre,32,General
ChIJRxHBJylljEcRLksy9ymLN18,La Yourte Aux Fondues,,,,46.2046596,6.146046,Swiss,,Cité-Centre,32,European
ChIJhRJ3oChljEcRxPx1i2d8ap0,Le Bistrot de Charlotte,3.0,300.0,4.1,46.2069928,6.1457977,General / Bar / Pub / Bistro,,Grottes Saint-Gervais,22,General
ChIJ0QDXmShljEcRtafl5CCmvTo,Le Rouge & Le Blanc Genève,3.0,226.0,4.2,46.2064875,6.1456185,General / Bar / Pub / Bistro,,Grottes Saint-Gervais,22,General
ChIJsxLigChljEcR5CiG5ALC0oo,Zhong Tong,3.0,275.0,4.1,46.2069075,6.144695,Chinese,,Grottes Saint-Gervais,22,Asian
ChIJB3yUnChljEcRf44wfK3yOSs,Kiran,4.0,276.0,4.1,46.2068892,6.145304,Indian,,Grottes Saint-Gervais,22,Asian
ChIJNXh0jbhljEcR3ChwK2_DQOo,enFaim,4.0,4.0,5.0,46.2071745,6.1459068,General / Fast food / Snacks / Take Away,Sandwich / Snacks,Grottes Saint-Gervais,22,Fast Food
ChIJVVUZJiZljEcRA3Q_BOJOKDk,VOODOO – Fine Cocktails and More,4.0,156.0,4.5,46.2074052,6.1452778,General / Bar / Pub / Bistro,,Grottes Saint-Gervais,22,General
ChIJnzIGoYFljEcR1-29gmdM28M,CRRSP,4.0,80.0,4.6,46.2074682,6.1454277,General / Restaurant,,Grottes Saint-Gervais,22,General
ChIJ7Z25f3VljEcRKCZ-0zd5IJs,MH Swiss Made Winebar and Restaurant,3.0,22.0,4.7,46.2074682,6.1454277,General / Bar / Pub / Bistro,,Grottes Saint-Gervais,22,General
ChIJBWiaIyZljEcRHz7wxglWkd0,Restaurant Cristallina,4.0,1.0,5.0,46.2073606,6.1456681,General / Restaurant,,Grottes Saint-Gervais,22,General
ChIJ0zo4JCZljEcR5ElnaYRXwZU,Baba Au Rhum Sa,,,,46.207494,6.1455234,General / Restaurant,,Grottes Saint-Gervais,22,General
ChIJUcwBIiZljEcRMfmPajSGCAw,Groupe Bert's Suisse SA,,,,46.2073567,6.1460459,General / Restaurant,,Grottes Saint-Gervais,22,General
ChIJzTvfhWtljEcR3Q2I2XVCZf8,MOKAFE - coffee & sandwiches,4.0,6.0,5.0,46.207107,6.1461167,General / Fast food / Snacks / Take Away,Sandwich / Snacks,Grottes Saint-Gervais,22,Fast Food
ChIJvQrZPiZljEcRTsBzYX_o3dc,Edward's Mont-Blanc,3.0,413.0,4.3,46.2081445,6.1458468,General / Fast food / Snacks / Take Away,Sandwich / Snacks,Grottes Saint-Gervais,22,Fast Food
ChIJryVVFSZljEcR6KzouLgxnSc,Buffet Express,4.0,11.0,4.6,46.2083426,6.1460664,General / Fast food / Snacks / Take Away,Sandwich / Snacks,Grottes Saint-Gervais,22,Fast Food
ChIJYR1mQCZljEcRmJB2R7nKtL0,Wine & Beef Lévrier,3.0,443.0,4.1,46.2082824,6.146008,"Steakhouse / Barbecue / Grill, European",,Grottes Saint-Gervais,22,"Steakhouse / Barbecue / Grill, European"
ChIJB62dOiZljEcRygQ71tbqDv4,大华 日内瓦,3.0,3.0,4.0,46.2078343,6.1453857,Chinese,,Grottes Saint-Gervais,22,Asian
ChIJTcepjgFljEcR12O9s7q6fGI,"Restaurant @ The Ritz-Carlton Hotel de la Paix, Geneva",4.0,1.0,5.0,46.2083614,6.1459347,"French, European",,Grottes Saint-Gervais,22,European
ChIJnUeZ3rVljEcRuDcVKWqAHJo,La Destinazione,4.0,6.0,4.2,46.2082607,6.1460355,Italian,,Grottes Saint-Gervais,22,European
ChIJsxLigChljEcRAyBe_c15VHk,Jacjac Sa,4.0,2.0,4.0,46.2090032,6.1447072,General / Restaurant,,Grottes Saint-Gervais,19,General
ChIJTU8nROBljEcR_eIV601Y5Rw,Check 2,,,,46.2091832,6.1453405,General / Restaurant,,Grottes Saint-Gervais,19,General
ChIJH7Nac3RljEcRbybbvX04Qy4,Hajime,,,,46.2091979,6.1449175,Japanese,,Grottes Saint-Gervais,19,Asian
ChIJI6wQ4YVljEcRluzRnrRFBfA,Chalet Des Moissons,4.0,2.0,4.0,46.209461,6.145212,General / Restaurant,,Grottes Saint-Gervais,19,General
ChIJZ9XiVCZljEcRO4VARP5OyAg,Bel-Hôtel-Bar S.A.,,,,46.209505,6.1451516,General / Restaurant,,Grottes Saint-Gervais,19,General
ChIJb76cnydljEcRrTEyfcEu6pA,Au petit chalet,3.0,582.0,4.1,46.2095688,6.1452279,Swiss,,Grottes Saint-Gervais,19,European
ChIJv6lj8CZljEcR1E9cpiKmAfM,Parfums de Beyrouth,2.0,4380.0,4.4,46.2100245,6.1458736,Lebanese,,Pâquis Sécheron,24,Middle Eastern & African
ChIJr7QR_yZljEcRrC4Af-CGl68,El Koutoubia,,,,46.2096464,6.1452886,General / Restaurant,,Grottes Saint-Gervais,19,General
