,name,place_id,types,price_level,rating,user_ratings_total,vicinity,plus_code.global_code,geometry.location.lat,geometry.location.lng
118,Café La Belle Jonction,ChIJ_d0IO2ZljEcRxRc-nvjAiGo,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.8,78,"Rue des Deux-Ponts, Genève",8FR854XH+XR,46.1999603,6.1295201
119,Restaurant Chandigarh Tandoori,ChIJ4Smb2Rw3jEcR1eKMKZy7xpE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.1,426,"Rue de Lyon 67, Genève",8FR8645H+8F,46.208287,6.1286629
120,Chanaan Sàrl,ChIJ9ci35iZljEcRlZThkVASIu8,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Av. des Tilleuls 22, Genève",8FR8644G+CR,46.2059614,6.127073
121,divino snack-café,ChIJYYG8MX9ljEcR0ELGJrAog8s,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.8,6,"Av. Wendt 56, Genève",8FR8647H+4P,46.2128665,6.1292608
122,DOSA Sàrl,ChIJMYEUfsNkjEcRgaY-NpVoIy4,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.2,141,"Av. Wendt 56, Genève",8FR8647H+4P,46.2128665,6.1292608
123,Restaurant Kefal (Kebab),ChIJeWG8DNpkjEcRwRzFRjIpsHs,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.5,48,"Rue Liotard 54, Genève",8FR8646H+XR,46.2123822,6.129581
124,"Anzoo Sushi Bar, Kuroda",ChIJt8fXCsNkjEcRWQ35mxw6Buk,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.8,69,"Rue Hoffmann 1, Genève",8FR8647H+MQ,46.214138,6.1294738
125,Restaurant Trigal,ChIJsWr0e8RkjEcRmRG7uARgnls,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4,284,"Rue Lamartine 27, Genève",8FR8647H+29,46.2125608,6.1284746
126,Chez ma Cousine,ChIJCTrhy-5kjEcRZyIEamvKcAQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,4.3,1033,"Chem. du Petit-Saconnex 2, Genève",8FR864CH+XW,46.222496,6.1298089
127,Chaiya & Co Restaurants,ChIJ-yTkSOlkjEcROH_nNey2Bfw,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Rue de Moillebeau 55, Genève",8FR864CH+QP,46.2219527,6.1293324
128,Eurest / Restaurant WCC,ChIJd8vIW5hljEcRrHyOaem--ys,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.2,19,"Rte de Ferney 150, Le Grand-Saconnex",8FR864HH+WC,46.2298655,6.1285697
129,Chez Maman,ChIJ35jV0956jEcR94w_vXWD7V8,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",,4.4,336,"Rpe Quidort 2, Genève",8FR854VG+WW,46.1947644,6.1273142
130,Maliwan Thaï Cuisine / Maliwan Thai Kitchen / มะลิวัลย์ครัวไทย,ChIJ01rBkiNljEcRSr5CL-pwwxk,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.4,56,"Rue des Deux-Ponts 23, Genève",8FR8642H+8X,46.2008156,6.1299918
131,Harmonie pizzeria,ChIJjyugQtJkjEcRDQiHHhsRbkw,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.2,170,"Bd de Saint-Georges 1, Genève",8FR8642J+H7,46.201394,6.130715
132,Tacos Tacos,ChIJdWyq-KVljEcR4rOwqeggj-U,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.3,354,"Rdpt de la Jonction 6, Genève",8FR8642H+HX,46.201489,6.1299354
133,Poulet Pizzaland,ChIJyYmjXdJkjEcR0TnditF7DzY,"['restaurant', 'point_of_interest', 'food', 'establishment']",1,4.5,86,"Bd de Saint-Georges 2, Genève",8FR8642J+F8,46.201143,6.1307609
134,La Fraîche,ChIJTfwD_19ljEcR0rw1sMZe5u8,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.4,50,"Av. des Tilleuls 15, Genève",8FR8644H+63,46.2055042,6.1276852
135,Café de la Limite,ChIJr3y_3s9kjEcRtG_Lva32QiM,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,4.5,679,"Rue des Charmilles 11, Genève",8FR8644J+H2,46.206509,6.1301398
136,Elsalad,ChIJISsT2QBljEcRhkGkMq2id_M,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.4,5,"Rue Michelle Nicod 6, Genève",8FR864HJ+96,46.2284383,6.1305499
137,Le Donjon Sàrl,ChIJyST57C17jEcRfMB8SuAa0ck,"['restaurant', 'food', 'point_of_interest', 'establishment']",,2,2,"Rte des Jeunes 5, Genève",8FR854VH+RC,46.1945851,6.1285644
138,Woodiz Genève,ChIJTVVuG0t7jEcRb7prannHsIo,"['restaurant', 'food', 'point_of_interest', 'establishment']",,3.3,26,"Chem. de la Gravière 2, Genève",8FR854WH+FQ,46.196173,6.129414
139,iPub,ChIJ04aa_NJkjEcR_Vm8KWt4gqY,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.3,523,"Bd Carl-Vogt 20, Genève",8FR8642J+3M,46.200246,6.1317175
140,Shiva Restaurant Jonction,ChIJ6yuk5tJkjEcRO2uQBoMKKgM,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.6,96,"Rue du Vélodrome 14, Genève",8FR854XJ+WH,46.1997522,6.1314011
141,La Passione Ristorante,ChIJte3F5dJkjEcRRKpPZslO_E8,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.7,74,"Rue du Vélodrome 12, Genève",8FR854XJ+WF,46.1998368,6.1311864
142,Punjabi,ChIJ5YML-dJkjEcRaELMdZLzxOA,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.2,240,"Bd Carl-Vogt 16, Genève",8FR8642J+5G,46.2004004,6.1313384
143,Restaurant Mondial A la Turca,ChIJYcOJzilljEcRpi9cPg2myz8,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.2,5,"Bd Carl-Vogt 16, Genève",8FR8642J+5H,46.200375,6.1313804
144,Vecchia Napoli,ChIJPd6P-NJkjEcR6m76fdMIOrk,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,4.3,340,"Bd Carl-Vogt 11, Genève",8FR8642J+6J,46.2005648,6.1316309
145,Kebab House,ChIJVZmd99JkjEcRL_y4pic5GWw,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,3.9,171,"Bd Carl-Vogt 14, Genève",8FR8642J+6F,46.2005289,6.131126
146,Restaurant Le Rhône,ChIJfc68UdJkjEcRuKi54ghScXE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.3,162,"Bd de Saint-Georges 10, Genève",8FR8642J+FM,46.2011921,6.1316984
147,Be Kind café,ChIJ5_xroepljEcR_a6BV98Jufk,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.9,101,"Rue David-Dufour 8, Genève",8FR8642J+8M,46.2007712,6.1316907
148,Grrreat Burger Bar & More / Burger Bar Genève,ChIJYykbHblljEcR5quuyRG8gr0,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.7,164,"Bd Carl-Vogt 5, Genève",8FR8642J+99,46.2009531,6.1309728
149,Le Mexicain,ChIJMQYonZdljEcRidkh_YahbVw,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.8,295,"Rue des Deux-Ponts 3, Genève",8FR8642J+VH,46.2022842,6.1313664
150,Coop Restaurant Genève Servette,ChIJMRI2q8RkjEcRw0Y4mTZb3sg,"['restaurant', 'point_of_interest', 'food', 'establishment']",1,4,204,"Rue de la Servette 83, Genève",8FR8647J+2H,46.2126127,6.1314312
151,Rolling Pizza Servette,ChIJWeF-pMNkjEcRFM0-x2UqV1A,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,4.2,262,"Rte de Meyrin 6, Genève",8FR8647H+MG,46.2142433,6.1287889
152,China Garden,ChIJg5_jUu5kjEcRu91ZLVrjycY,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.4,182,"Av. De-Budé 15, Genève",8FR864FJ+XF,46.2251879,6.1314558
153,rin rin palace,ChIJpbJHDwxljEcR2QQdbxM6Stw,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,Grand-Saconnex,8FR864JJ+85,46.2307379,6.1305457
154,Picanha Gourmande Churrascaria,ChIJK_yhHwR7jEcRUxGbtt8asaE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.4,7,"Chem. de la Gravière 6, Genève",8FR854WJ+J3,46.1966034,6.1302219
155,Jaipur,ChIJpYOFPNNkjEcRYCSKsXjieiQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4,149,"Av. de Sainte-Clotilde 21, Genève",8FR854XJ+JX,46.1990614,6.1323509
156,Liu Garden,ChIJpYOFPNNkjEcRGrEwlGdtUJw,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.7,57,"Av. de Sainte-Clotilde 21, Genève",8FR854XM+J2,46.1991163,6.1324373
157,NAYA,ChIJV_sus9NkjEcR8M2q9IqWvwc,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.3,126,"Bd de Saint-Georges 13, Genève",8FR8642J+HV,46.2014199,6.1321407
158,Maliwan Thai Street Food,ChIJKbrKky5ljEcR0V2X_dHiX-4,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.5,2,"Rue des Deux-Ponts 23, Genève",8FR8642H+8X,46.2008484,6.1299165
159,Tea room,ChIJzwzpD_RljEcRP7yzcmyRECo,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Rue des Ormeaux, Lancy",8FR8642H+6V,46.2005495,6.1296644
160,Café Restaurant chez Martins,ChIJ3eaLfNJkjEcRWRtW51oU0mA,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4,2,"Rue des Deux-Ponts 27, Genève",8FR8642H+6W,46.20052,6.1297519
161,l'Arlequin,ChIJZRWCsdNkjEcRo3BbPcNGwBk,"['restaurant', 'point_of_interest', 'food', 'establishment']",1,4.7,52,"Bd de Saint-Georges 15, Genève",8FR8642J+HV,46.2013725,6.1322485
162,Restaurant Paradis,ChIJW1MCW9BkjEcRtxYf_l0ZUfI,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,3.9,112,"Rue des Délices 3, Genève",8FR8644M+F2,46.2062024,6.1325241
163,Cocina Argentina,ChIJiVWErdFkjEcRs5iRLuTpxfE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.4,309,"Rue de Saint-Jean 58, Genève",8FR8644J+4V,46.2052826,6.1322044
164,Sindbad Pizza,ChIJGbdcugxljEcR4GFjvfytPeY,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,4.7,68,"Rue de Saint-Jean 54, Genève",8FR8644J+3P,46.2051608,6.1317994
165,Sendok Garpu,ChIJE8JdW9BkjEcRUp3KA97kTNI,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.8,33,"Rue des Délices 3, Genève",8FR8644M+C2,46.2061249,6.132448
166,Il Forno a Legna,ChIJXw2jUNtkjEcRsNzOR4dAah0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.4,300,"Rue de la Servette 73, Genève",8FR8646J+WW,46.2122622,6.1323026
167,Les Lauriers,ChIJBW9Qn8RkjEcRCK_SWl7hesM,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.4,154,"Rue Henri-Veyrassat 7, Genève",8FR8646J+X3,46.2124545,6.1302128
168,Les Lilas,ChIJkfz6dChljEcROcwNYuIpYd0,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4,35,"Rue des Lilas 2, Genève",8FR8646J+J9,46.211573,6.13095
169,Delhi Tadka Geneve,ChIJp_pTqmZljEcRBNxhT_Ux26w,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,4.9,14,"Rue du Grand-Pré 55, Genève",8FR8648J+4R,46.2152924,6.1320925
170,Kyo Sushi,ChIJ5cWJ08JkjEcRw7knOiR9JFg,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,4.2,134,"Rue du Grand-Pré 55, Genève",8FR8648J+4R,46.215348,6.132073
171,Mulan,ChIJb3lVd3pljEcR4fR6xfEbfHQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.7,110,"Rue Maurice-Braillard 18, Genève",8FR864CJ+4M,46.2203162,6.131736
172,Poolside Restaurant and Lounge,ChIJcXCedu9kjEcRROITcgQvgtc,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.9,7,"Chem. du Petit-Saconnex 7/9, Genève",8FR864FJ+JW,46.2240355,6.1323262
173,Restaurant Expresso,ChIJO6joEiV7jEcR2sWh4TsXGt4,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.6,8,"Pl. de l'Etoile, Carouge",8FR854PH+X6,46.1873902,6.1280126
174,Pizzeria Mi-Piace,ChIJF_vTQSZ7jEcRE9wCWSh04PQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.2,341,"Av. de la Praille 40, Carouge",8FR854PM+V8,46.1871647,6.1332696
175,Le Marziano,ChIJsU0JKCl7jEcRPGZ3O4tJcbw,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.2,158,"Rue Eugène-Marziano 7, Genève",8FR854RM+C8,46.191078,6.13327
176,Restaurant La Praille,ChIJ9_19CCV7jEcRxX91TDY1yNI,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,4.4,159,"Av. de la Praille 50, Carouge",8FR854PH+RG,46.1870415,6.1288449
177,Now’Made,ChIJ-4FAqjR7jEcRaAgcbY09X9s,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.9,19,"Av. de la Praille 50, Carouge",8FR854PH+RM,46.1871183,6.1291442
178,McDonald’s,ChIJARjSeiV7jEcR8tydzSBs3no,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",2,3.8,1633,"Rte des Jeunes 9, Genève",8FR854QH+7C,46.1882238,6.1285431
179,Le Balthazar,ChIJz-Y_Qy97jEcRQsGXbcP0RGw,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']",2,4.1,210,"Rte des Acacias 43, Genève",8FR854QJ+W9,46.1898403,6.1308924
180,Café Restaurant au Bureau,ChIJMcsBSC97jEcREdb9uvqCK9s,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,4.2,57,"Rte des Acacias 41, Carouge",8FR854QJ+XJ,46.1898885,6.1314106
181,Restaurant Babylone,ChIJF_vTQSZ7jEcRf6JAPNjhGsU,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,3.8,67,"Av. de la Praille 40, Carouge",8FR854PM+V8,46.1871751,6.1333312
182,Genecand Le Restaurant,ChIJbySqx5B7jEcR1ckTfKViuKQ,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",,4.7,35,"Av. de la Praille 55, Carouge",8FR854PH+MH,46.186628,6.128946
183,Restaurant Le Trinquet,ChIJG4kWWy97jEcRSpcUvkiRgpE,"['restaurant', 'school', 'food', 'point_of_interest', 'establishment']",2,4.4,206,"Rte des Acacias 43, Genève",8FR854QJ+RH,46.1895808,6.1313964
184,Edward's,ChIJz-Y_Qy97jEcReAgHm1MC6Sg,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4,141,"Rte des Acacias 43, Genève",8FR854QJ+M8,46.1891578,6.1308458
185,Chez Marie Chou,ChIJr4UXCJFljEcRMFqFDOY6iX0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,4.9,14,"Rue Eugène-Marziano 21, Genève",8FR854RJ+9H,46.1909657,6.1313813
186,Le Snack 'Pont-Rouge',ChIJN1CJ2DJ7jEcRG468F9VSVao,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",,3.8,16,"Esplanade de Pont-Rouge 2, Lancy",8FR854PG+WQ,46.1873695,6.1268857
187,Wassana - Rice & Noodles,ChIJC0x1jH57jEcRfRdP_hwt1lE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,5,9,"Rue du Léopard 3, Carouge",8FR854QM+38,46.1877203,6.1333121
188,Arcoop,ChIJ3d8sASZ7jEcRhTxlXhEcu_Y,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.7,47,"Rue des Noirettes 32, Carouge",8FR854QM+72,46.1881432,6.1325832
189,Brasserie des Artisans,ChIJyST57C17jEcRMbYmIcVKMXk,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.1,98,"Rte des Jeunes 5, Genève",8FR854RH+HC,46.1914,6.1286
190,Summer by Flanagans,ChIJ91vXPEx7jEcRGSLjUwqdbUU,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",,4.4,34,"Chem. de Ternier 4, Genève",8FR854RM+HC,46.1914155,6.1335016
191,"Ben & Bertrand Genève : Des plats cuisinés par des chefs, conditionnés sous vide, livrés à domicile",ChIJCd-q12Z7jEcR-KesVtaOGIg,"['restaurant', 'meal_delivery', 'food', 'point_of_interest', 'establishment']",,5,6,"Rue Eugène-Marziano 21, Genève",8FR854RJ+9H,46.1909657,6.1313813
192,Sofra,ChIJoZ6Na9NkjEcRQj9_XkCUpw4,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.6,153,"Bd Carl-Vogt 31, Genève",8FR854XM+V9,46.199644,6.133375
193,Spécialités Libanaises,ChIJfUvyZNJkjEcRdWecewGs8tE,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.3,21,"Rue des Deux-Ponts 18, Genève",8FR8642H+FW,46.2011539,6.1298508
194,Arepa Republic Food Truck,ChIJfS5TYNJkjEcRKKlyd34TKVE,"['restaurant', 'point_of_interest', 'food', 'establishment']",,5,10,"Bd Carl-Vogt 4, Genève",8FR8642J+85,46.2008601,6.1304179
195,Brasserie du Commerce,ChIJASazL9JkjEcRdkXmkkThYOU,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.3,35,"Quai du Rhône 2, Genève",8FR8643J+2Q,46.202551,6.131919
196,Ming Wah,ChIJC6QV2NFkjEcR5ykWHjF_35k,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.4,161,"Rue de Saint-Jean 42, Genève",8FR8643J+X3,46.2049291,6.1302038
197,Les Tilleuls,ChIJD0KuNtBkjEcRoTKFmN4Qe5k,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.3,1150,"Av. des Tilleuls 2, Genève",8FR8644J+8G,46.205819,6.1313353
198,6Tacos,ChIJqUcP4v9ljEcRmfQ503OlQK0,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.1,49,"Rue du Belvédère 9, Genève",8FR8643J+XF,46.2050048,6.1312008
199,Restaurant Erythreen Et Pizzeria,ChIJb3CKjtpkjEcRBvCB2pRWlrQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Rue de Lyon 53, Genève",8FR8645M+C7,46.2086102,6.1331979
200,Indian Curry House,ChIJaZ_DXttkjEcRRp_sZHg1ta8,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.1,211,"Rue de la Servette 76, Genève",8FR8646M+X4,46.2123621,6.1328833
201,Maison du kebab,ChIJw2GmvcRkjEcRA3VqfaQ9bJE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,4.2,80,"Rue Liotard 50, Genève",8FR8646J+R3,46.2120419,6.1301255
202,Erawan Take Away,ChIJK3_6_udkjEcR9mSk_WxFzaY,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,4.7,135,"Av. Giuseppe Motta 24, Genève",8FR8649M+25,46.2175881,6.1329965
203,Restaurant La Parenthèse 61,ChIJIwHIeYxljEcRRvsTUOiOZWE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.8,4,"Rue du Grand-Pré 61, Genève",8FR8648J+5H,46.2155657,6.1314721
204,Canteen De Trembley 2,ChIJX0UehsJkjEcR9U1O6qGe8t8,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Rue Pestalozzi 4, Genève",8FR8648J+Q3,46.216794,6.1300031
205,Restaurant Woods,ChIJR18gC-9kjEcRu5UeBXk8foc,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.4,60,"Chem. du Petit-Saconnex 7, Genève",8FR864FM+Q3,46.2244032,6.1328261
206,Restaurant Indien,ChIJpZkaKCZ7jEcRc5dFa9BFwHw,"['restaurant', 'point_of_interest', 'food', 'establishment']",,0,0,Carouge,8FR854QM+9P,46.1885071,6.1342822
207,Lotus d'Or,ChIJgyLp5Sh7jEcRophpc8sZ0ZI,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",2,4.4,117,"Rte des Acacias 36, Carouge",8FR854RM+5P,46.1903881,6.1343358
208,Restaurant Le Maharadja,ChIJva0QKCZ7jEcRQm2CdZbsLgY,"['restaurant', 'point_of_interest', 'food', 'establishment']",,3.8,134,"Rue de la Gabelle 20, Carouge",8FR854QM+9M,46.1885041,6.1342877
209,Ô5,ChIJI-4ZMiZ7jEcRFjSRgREs_FM,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.6,140,"Rue des Caroubiers 5, Carouge",8FR854QM+4Q,46.1878421,6.134383
210,Sole Mio,ChIJh1BbX9NkjEcREKLrIMU1Lsg,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.3,333,"Bd Carl-Vogt 43, Genève",8FR854XM+JP,46.1990627,6.1343544
211,Les Ritaliens,ChIJOWN-wZZljEcR5zzjvv3mO64,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.2,19,"Bd Carl-Vogt 35, Genève",8FR854XM+QC,46.1994195,6.1335973
212,Tonic,ChIJBUJ0DHNljEcRC2xX7faLUJE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",,4.8,45,"Bd Carl-Vogt 30, Genève",8FR854XM+JF,46.1990804,6.1336739
213,Na Village,ChIJ4YrMTNBkjEcRhu2hiiUnf5s,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.5,652,"Rue de Saint-Jean 57, Genève",8FR8644J+4J,46.2052832,6.1315717
214,Bella Vita,ChIJXfQlu9pkjEcRuBtYfllGm7M,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.2,168,"Rue de la Dôle 19, Genève",8FR8645J+CM,46.2085243,6.1318525
215,Coffee Lab,ChIJHxrCV8NkjEcR51WejOlEj5c,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,4.4,186,"Rue de la Servette 85, Genève",8FR8647J+4F,46.2127533,6.1311427
216,Restaurant Pizzeria La Perla,ChIJH1sYH91kjEcRVvxhN2X2voU,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.4,101,"Rue du Grand-Pré 52, Genève",8FR8648M+3F,46.2152031,6.1337017
217,Charly O’Neills Irish Pub,ChIJq_1y3cJkjEcRf5PevZ3oOjE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,4.2,746,"Rue Hoffmann 18, Genève",8FR8648J+6F,46.2155927,6.1311543
218,Pizzeria Italia (Best in the town),ChIJg05HvVpljEcRoXIcdU3VwwY,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Rue de Vermont 2, Genève",8FR8648M+3Q,46.215163,6.1343857
219,Pizza Prest'o Sàrl,ChIJ28DZ49xkjEcRtrL8JT8-UA4,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,4.2,164,"Rue du Grand-Pré 45, Genève",8FR8647M+VG,46.214778,6.1338744
220,Le Baratin,ChIJUecaGd1kjEcRoT7z4PE0Wes,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.3,50,"Rue de Vermont 3, Genève",8FR8648M+4G,46.2153259,6.1338723
221,Restaurant Colombe,ChIJrbTgK-ZkjEcRoJ2s8t4_jpc,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.2,194,"Chem. des Colombettes 11, Genève",8FR864CM+2C,46.2200848,6.133582
222,Soppa,ChIJxU_P9Ch7jEcRk8_2qiwPJpw,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.3,91,"Av. Industrielle 9, Carouge",8FR854QM+VX,46.189644,6.1349448
223,Maison Rouge,ChIJyeSdhyh7jEcR7PGK3EyOV-Y,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.4,227,"Rue des Noirettes 17, Carouge",8FR854QM+HX,46.1889588,6.1349406
224,Piadina Azzura,ChIJ_dPz4yh7jEcR233Hw8trSqY,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.9,78,"Rte des Acacias 34, Carouge",8FR854RM+6Q,46.1905591,6.1344759
225,Restaurant la Môme Genève,ChIJC5se9IF7jEcRLnPY-cjZtIw,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.9,14,"Rte des Acacias 34, Carouge",8FR854RM+6R,46.1905741,6.1346247
226,Le Printemps,ChIJEy0Swih7jEcRf2siV64JNKA,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.4,44,"Rte des Acacias 40, Genève",8FR854RM+3G,46.1901513,6.1338167
227,Wasabi Sushi Acacias,ChIJhdUYf0l7jEcRis9Om5pUCFA,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,3.8,54,"Rte des Acacias 40, Carouge",8FR854RM+2G,46.190058,6.13376
228,La Ruota,ChIJu4-hjSh7jEcRgATIixpjDWI,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.5,467,"Av. Industrielle 10, Carouge",8FR854QM+RV,46.1894957,6.1346073
229,Restaurant Le Florymass,ChIJHVHriih7jEcREA6b3J4yOJE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.6,59,"Av. Industrielle 11, Carouge",8FR854QM+RX,46.1895986,6.134992
230,Ailleurs,ChIJzehwXuhkjEcRm0vyLdl3IRQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.7,45,"Bd Carl-Vogt 47, Genève",8FR854XM+GW,46.1987664,6.1347709
231,Le Comptoir Canaille,ChIJq_OaptRkjEcRU1KXDfZCzjo,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.5,373,"Bd Carl-Vogt 45, Genève",8FR854XM+HV,46.1989077,6.1346413
232,NAAN & GRILL,ChIJZwGWpdRkjEcRY_HlhxUSoAU,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,4.6,136,"Bd Carl-Vogt 47, Genève",8FR854XM+GW,46.1988059,6.1348336
233,Restaurant Buvette Jeux de Quilles,ChIJLxLMAi17jEcRatHl0TsH6Aw,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Rue François-Dussaud 12, Genève",8FR854WJ+H9,46.1964936,6.1309375
234,Le Petit Raphaël,ChIJmY7JSyt7jEcRsYV5WGh0Y58,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,4.1,233,"Bd D'Yvoy 7a, Genève",8FR854XM+99,46.1984387,6.1334077
